ID,Base_salary,predictions
5140,112000,123389.98
5141,52000,91918.11
5142,120000,155257.38
5143,95000,128295.74
5144,63000,93347.91
5145,130000,174525.31
5146,220000,182699.49
5147,110000,116150.95
5148,120000,116150.95
5149,40000,63687.91
5150,116000,120156.14
5151,70000,74153.92
5152,75000,93294.56
5153,140000,171992.9
5154,79000,116534.98
5155,122000,100118.46
5156,250000,208490.76
5157,215000,192709.83
5158,171000,147683.01
5159,150000,168828.13
5160,171000,173917.51
5161,112000,138928.66
5162,91000,85206.23
5163,132000,163900.4
5164,1e+05,109522.72
5165,40000,88437.95
5166,29000,55233.05
5167,197000,207071.3
5168,90000,75275.54
5169,155000,158880.97
5170,185000,171098.19
5171,151000,115452.63
5172,52000,71680.65
5173,95000,96433.22
5174,170000,85309.75
5175,54000,87650.12
5176,105000,151823.71
5177,160000,181402.9
5178,141000,141371.67
5179,103000,143087.5
5180,121000,130976.84
5181,176000,135365.19
5182,110000,127050.88
5183,97000,138091.96
5184,185000,165983.91
5185,1e+05,97232.86
5186,195000,180846.58
5187,183000,176985.39
5188,185000,148014.01
5189,140000,157763.57
5190,161000,135365.19
5191,90000,68558.71
5192,152000,106121.92
5193,212000,184511.82
5194,105000,127050.88
5195,137000,140130.94
5196,150000,120257.21
5197,170000,157903.2
5198,90000,64569.16
5199,185000,212816.52
5200,23000,58853.93
5201,123000,144754.43
5202,152000,121758.9
5203,150000,154100.86
5204,158000,156940.83
5205,146000,157048.92
5206,238000,209501.28
5207,2e+05,171337.62
5208,76000,83029.7
5209,95000,98808.63
5210,360000,163067.19
5211,2e+05,159444.59
5212,106000,88821.92
5213,142000,125005.94
5214,128000,98016.48
5215,160000,118419.3
5216,140000,125195.13
5217,165000,179864.43
5218,137000,161354.73
5219,95000,115803.71
5220,111000,143051.36
5221,112000,124143.22
5222,72000,95897.93
5223,67000,79615.81
5224,185000,164024.8
5225,160000,168188.13
5226,130000,106733.25
5227,95000,133485.85
5228,165000,139520.48
5229,135000,126197.66
5230,50000,87504.38
5231,225000,159425.67
5232,65000,97320.67
5233,143000,165941.66
5234,14000,60670.6
5235,240000,186148.1
5236,132000,112605.11
5237,124000,98757.83
5238,120000,71279.52
5239,150000,125078.37
5240,128000,108603.81
5241,1e+05,119828.5
5242,137000,92943.43
5243,109000,101876.86
5244,1e+05,127050.88
5245,92000,95015.26
5246,190000,149204.99
5247,151000,143051.36
5248,161000,143051.36
5249,130000,126402.9
5250,190000,167345.75
5251,125000,181175.79
5252,150000,183518.59
5253,125000,151918.96
5254,135000,135365.19
5255,104000,83943.79
5256,94000,74531.84
5257,1e+05,121528.18
5258,120000,142647.96
5259,175000,168360.57
5260,159000,160194.72
5261,70000,77208.29
5262,130000,115937.44
5263,165000,170299.79
5264,155000,155982.06
5265,85000,86928.81
5266,170000,184012.61
5267,220000,157699.45
5268,145000,177048.97
5269,80000,97515.3
5270,34000,97870.87
5271,175000,130842.54
5272,168000,168438.48
5273,165000,162867.38
5274,72000,89849.08
5275,120000,128099.53
5276,88000,100530.47
5277,22000,54349
5278,144000,140130.94
5279,138000,123177.68
5280,130000,107255.45
5281,1e+05,132642.24
5282,190000,212659.89
5283,137000,137192.42
5284,186000,151322.73
5285,121000,92003.16
5286,110000,124150.03
5287,72000,87650.12
5288,115000,113255.7
5289,135000,116865.71
5290,2e+05,180409.46
5291,109000,106121.92
5292,130000,150691.91
5293,26000,48258.73
5294,38000,89277.29
5295,130000,148479.29
5296,2e+05,175144.1
5297,130000,149767.74
5298,160000,155772.36
5299,55000,75730.53
5300,130000,121618.75
5301,180000,176640.04
5302,105000,145183.02
5303,178000,121451.9
5304,240000,156248.66
5305,160000,195107.61
5306,140000,130686
5307,140000,156343.12
5308,185000,195035.05
5309,98000,132979.35
5310,190000,149511.97
5311,52000,48307.99
5312,170000,145211.15
5313,34000,43576.42
5314,43000,63687.91
5315,110000,117369.05
5316,130000,125980.66
5317,226000,173483.84
5318,175000,188408.59
5319,150000,171575.39
5320,80000,91582.27
5321,138000,119943.83
5322,160000,146062.4
5323,150000,131723.43
5324,104000,160113.57
5325,102000,126396.61
5326,157000,156350.07
5327,170000,186972.91
5328,2e+05,192735.55
5329,150000,150236.4
5330,105000,134976.38
5331,160000,161603.94
5332,145000,150681.27
5333,85000,65732.94
5334,155000,135365.19
5335,32000,84803.52
5336,63000,56238.76
5337,34000,48258.73
5338,81000,92927.59
5339,250000,193167.37
5340,140000,134372.22
5341,166000,136798.03
5342,210000,107991.53
5343,160000,146756.88
5344,89000,101155
5345,160000,154021.81
5346,180000,161603.94
5347,21000,49437.43
5348,75000,90788.25
5349,110000,105333.46
5350,72000,74599.54
5351,15000,42802.5
5352,128000,103414.53
5353,175000,174161.87
5354,73000,66210.99
5355,54000,60836.26
5356,98000,68477.57
5357,130000,142681.77
5358,60000,79151.17
5359,1e+05,116249.32
5360,180000,171654.7
5361,33000,79222.6
5362,220000,186536.69
5363,203000,145649.93
5364,145000,141024.91
5365,144000,129475.59
5366,120000,99480.31
5367,190000,212189.23
5368,78000,100953.74
5369,150000,156763.18
5370,115000,113408.7
5371,145000,131092.72
5372,27000,69819.66
5373,126000,112134.62
5374,76000,89742.11
5375,98000,90255.89
5376,131000,138114.51
5377,80000,68251.42
5378,125000,119837.95
5379,122000,163183.99
5380,165000,167583.2
5381,280000,160618.18
5382,160000,156129.54
5383,120000,138042.73
5384,95000,111909.94
5385,126000,168064.6
5386,180000,160923.29
5387,150000,147389.84
5388,150000,130007.2
5389,135000,154388.68
5390,175000,153646.19
5391,54000,77630.01
5392,84000,90550.26
5393,130000,125679.5
5394,140000,167227.68
5395,22000,45889.32
5396,1e+05,127320.66
5397,57000,106179.29
5398,150000,140937.04
5399,240000,200980.61
5400,15000,57318.86
5401,148000,177833.32
5402,145000,80351.94
5403,118000,89149.24
5404,121000,139860.08
5405,160000,146901.96
5406,91000,100981.61
5407,22000,51413.83
5408,120000,118948.97
5409,155000,182146.82
5410,150000,147714.22
5411,75000,71871.55
5412,170000,187793.47
5413,185000,190259.69
5414,69000,132535.16
5415,205000,162869.11
5416,154000,129760.25
5417,210000,165915.53
5418,90000,121669.74
5419,115000,125950.07
5420,170000,153384.86
5421,175000,149582.28
5422,160000,113349.74
5423,111000,117833.6
5424,220000,211314.75
5425,125000,108603.81
5426,116000,109982.38
5427,120000,81627.07
5428,2e+05,167722.86
5429,170000,178399.04
5430,140000,150132.9
5431,145000,130842.54
5432,240000,210411.62
5433,98000,87249.9
5434,141000,136507.84
5435,180000,163373.92
5436,130000,129116.42
5437,155000,135626.2
5438,160000,141371.67
5439,155000,168557.09
5440,128000,190129.53
5441,112000,126628.82
5442,104000,118182.34
5443,217000,155593.69
5444,140000,138329.86
5445,132000,160476.62
5446,129000,157250.22
5447,263000,202378.95
5448,130000,127665.46
5449,110000,121758.9
5450,91000,101942.11
5451,127000,138114.51
5452,130000,113431.52
5453,125000,135580.1
5454,176000,146031.88
5455,28000,82244.26
5456,210000,184342.26
5457,140000,66853.15
5458,145000,122305.86
5459,82000,80979.11
5460,36000,60733.89
5461,95000,112863.03
5462,212000,209814.39
5463,160000,176551.9
5464,120000,125950.07
5465,85000,104380.01
5466,165000,165983.91
5467,128000,138210.12
5468,75000,105663.51
5469,77000,68179.29
5470,2e+05,175716.46
5471,120000,93040.98
5472,167000,154608.51
5473,152000,149070.31
5474,27000,44524.9
5475,164000,135411.72
5476,110000,137130.64
5477,1e+05,66406.51
5478,48000,94175.17
5479,83000,76944.04
5480,178000,171074.7
5481,204000,179196.64
5482,185000,199704.9
5483,115000,114956.18
5484,123000,114974.05
5485,57000,68477.57
5486,85000,72313.25
5487,30000,57517.05
5488,115000,111152.71
5489,151000,138329.01
5490,144000,129222.37
5491,130000,156916.44
5492,125000,111891.41
5493,151000,136772.08
5494,110000,106405.07
5495,162000,172775.85
5496,181000,176796.16
5497,1e+05,98050.42
5498,59000,75497.77
5499,188000,181748.18
5500,130000,135580.1
5501,59000,63373.76
5502,104000,105664.16
5503,128000,147269.14
5504,215000,182055.19
5505,145000,83044.67
5506,150000,118978.95
5507,154000,133186.51
5508,220000,185459.54
5509,41000,62812.27
5510,140000,139221.56
5511,195000,189220.05
5512,62000,70172.21
5513,204000,170299.79
5514,135000,147514.41
5515,160000,171756.63
5516,97000,78227.55
5517,152000,147924.14
5518,91000,89952.75
5519,140000,146868.99
5520,129000,157276.37
5521,143000,142845.93
5522,130000,150478.65
5523,110000,116865.71
5524,120000,133036.75
5525,140000,140565.6
5526,180000,151239.14
5527,25000,38177.86
5528,127000,175170.17
5529,118000,112851.1
5530,17000,35198.62
5531,156000,151930.59
5532,139000,133992.11
5533,165000,161123.27
5534,180000,184465.53
5535,90000,126197.66
5536,223000,178303.19
5537,150000,128884.46
5538,195000,166438.19
5539,153000,153170.29
5540,215000,212341.42
5541,240000,176676.05
5542,165000,159913.74
5543,125000,197720.6
5544,141000,144862.61
5545,160000,208617.29
5546,132000,127414.02
5547,240000,193549.75
5548,228000,189505.37
5549,188000,123151.4
5550,175000,159425.67
5551,77000,65795.83
5552,110000,152507.82
5553,80000,126914.8
5554,172000,202256.45
5555,113000,143002.02
5556,148000,73411.51
5557,150000,194544.26
5558,135000,153653.27
5559,202000,176394.78
5560,118000,121916.97
5561,158000,130591.52
5562,24000,51845.75
5563,173000,161407.81
5564,216000,189423.28
5565,125000,133821.31
5566,140000,140509.72
5567,32000,39981.07
5568,175000,190799.94
5569,90000,70007.62
5570,140000,116635.6
5571,190000,196444.87
5572,110000,112089.42
5573,130000,125460.72
5574,120000,139267.99
5575,46000,53349.43
5576,151000,137939.12
5577,190000,185241.1
5578,118000,135086.88
5579,115000,122706.76
5580,27000,39157.29
5581,150000,145980.5
5582,102000,110876.06
5583,78000,139381.44
5584,145000,153969.46
5585,98000,106336.74
5586,170000,165658.3
5587,216000,143986.27
5588,1e+05,131012.42
5589,98000,102318.87
5590,121000,140815.5
5591,27000,67450.47
5592,135000,145059.76
5593,145000,172452.93
5594,218000,190718.22
5595,165000,202478.01
5596,73000,94701.43
5597,179000,180148.8
5598,175000,186202.18
5599,221000,156873.69
5600,163000,153969.46
5601,141000,128099.53
5602,150000,178155.28
5603,230000,181933.56
5604,696000,106564.9
5605,27000,42503.08
5606,166000,128247.42
5607,165000,163373.92
5608,94000,96815.66
5609,1e+05,78261.96
5610,158000,169668.83
5611,142000,139814.71
5612,2e+05,115368.27
5613,135000,150838.25
5614,145000,105384.76
5615,120000,136495.24
5616,150000,172132.91
5617,170000,194723.81
5618,103000,76736.03
5619,164000,169475.32
5620,175000,169025.47
5621,185000,178900.71
5622,65000,92712.23
5623,260000,205840.05
5624,180000,152507.82
5625,9000,58811.78
5626,143000,137056.59
5627,107000,78996.98
5628,140000,130744.41
5629,121000,120939.6
5630,284000,201243.44
5631,118000,126511.62
5632,112000,128130.32
5633,180000,163743.99
5634,95000,108030.93
5635,37000,75275.54
5636,110000,62060.63
5637,118000,121758.9
5638,130000,133024.25
5639,45000,58371.57
5640,103000,125980.66
5641,86000,118699.87
5642,155000,131887.24
5643,155000,134833.62
5644,125000,114170.25
5645,124000,140465.81
5646,155000,178427.38
5647,180000,154022.21
5648,130000,166842.92
5649,110000,90081.77
5650,90000,133486.98
5651,150000,100530.47
5652,255000,204752.28
5653,144000,139994.89
5654,93000,93577.5
5655,8000,46501.26
5656,170000,177657.81
5657,70000,93990.67
5658,160000,130842.54
5659,165000,167253.68
5660,195000,190259.69
5661,133000,154604.49
5662,185000,204951.95
5663,135000,140565.6
5664,110000,83674.93
5665,140000,139381.44
5666,118000,104934.92
5667,235000,217123.89
5668,140000,179482.19
5669,81000,60111.32
5670,92000,92870.88
5671,125000,108435.22
5672,145000,225761.56
5673,183000,170448.09
5674,150000,83659.66
5675,120000,143848.63
5676,70000,55215.06
5677,134000,127161.04
5678,175000,163123.29
5679,160000,155617.8
5680,24000,43714.64
5681,105000,122183.57
5682,96000,113392.12
5683,135000,144276.66
5684,109000,70949.85
5685,30000,54839.91
5686,140000,114703.3
5687,95000,93879.28
5688,150000,186972.91
5689,165000,169345.14
5690,175000,140434.53
5691,230000,150411.2
5692,125000,141513.7
5693,135000,128957.55
5694,111000,105364.51
5695,155000,184347.97
5696,60000,75566.55
5697,183000,146716.25
5698,83000,76034.43
5699,190000,203979.53
5700,160000,130842.54
5701,128000,165658.3
5702,132000,125295.56
5703,113000,117367.08
5704,140000,157453.69
5705,239000,210231.38
5706,20000,159078.83
5707,40000,118924.49
5708,160000,174421.51
5709,140000,142235.43
5710,53000,64960.93
5711,79000,121337.11
5712,205000,167088.91
5713,145000,144632.34
5714,160000,154657.51
5715,90000,125758.15
5716,118000,95034.48
5717,144000,177605.45
5718,143000,151831.7
5719,120000,100558.66
5720,175000,190649.84
5721,146000,126431.12
5722,2e+05,172678.59
5723,55000,64591.45
5724,115000,127665.46
5725,122000,179512.21
5726,125000,127857.57
5727,60000,80821.51
5728,94000,121367.82
5729,140000,137530.85
5730,155000,160541.27
5731,250000,216999.02
5732,155000,154747.04
5733,145000,134875.75
5734,21000,35466.95
5735,91000,75334.85
5736,61000,53027.71
5737,88000,74153.92
5738,230000,190583.28
5739,170000,158786.9
5740,75000,116865.71
5741,126000,133095.73
5742,138000,126197.66
5743,95000,187009.36
5744,150000,129060.76
5745,168000,162710.31
5746,254000,136194.14
5747,162000,181064.66
5748,150000,163718.19
5749,127000,120318.44
5750,120000,199809.77
5751,220000,213587.18
5752,45000,76240.61
5753,15000,47171.64
5754,75000,84224.36
5755,76000,114859.46
5756,83000,101789.97
5757,82000,88045.25
5758,125000,147514.41
5759,145000,138131.21
5760,240000,192033.18
5761,205000,187139.42
5762,154000,153187.85
5763,138000,120102.96
5764,115000,100982.16
5765,120000,91204.8
5766,190000,168359.54
5767,124000,124349.29
5768,155000,184913.13
5769,120000,122154.01
5770,139000,137446.96
5771,180000,198809.27
5772,291000,167740.86
5773,150000,136821.86
5774,175000,182764.11
5775,121000,140447.67
5776,130000,171065.66
5777,139000,137681.19
5778,82000,118933.45
5779,70000,100220.46
5780,119000,140695.34
5781,145000,135272.79
5782,90000,77083.77
5783,78000,101760.73
5784,130000,138698.51
5785,42000,53043.78
5786,160000,160617.31
5787,196000,185793.28
5788,175000,158730.48
5789,167000,163054.68
5790,140000,116353.06
5791,56000,75497.77
5792,197000,174262.49
5793,65000,58051.58
5794,155000,190259.69
5795,153000,160618.18
5796,160000,184047.12
5797,37000,53738.58
5798,78000,52594.84
5799,140000,163373.92
5800,30000,60964.06
5801,41000,62124.7
5802,61000,63791.66
5803,82000,91194.16
5804,83000,99265.64
5805,180000,180956.35
5806,84000,90911.53
5807,120000,68444.7
5808,165000,137586.97
5809,148000,163629.2
5810,60000,92409.78
5811,97000,124081.65
5812,84000,89670.05
5813,175000,182895.65
5814,175000,135206.14
5815,170000,176551.9
5816,59000,83308.35
5817,2e+05,172014.64
5818,77000,93868.46
5819,2e+05,152507.82
5820,80000,100530.47
5821,1e+05,122811.44
5822,92000,106841.77
5823,120000,137510.53
5824,137000,155224.03
5825,210000,170448.09
5826,132000,135867.67
5827,97000,81409.49
5828,158000,127050.88
5829,42000,58051.58
5830,120000,98999.67
5831,150000,157111.25
5832,120000,114974.05
5833,40000,63687.91
5834,216000,186244.07
5835,182000,193148.64
5836,120000,145662.56
5837,125000,157447.88
5838,50000,80797.78
5839,47000,62243.84
5840,168000,151131.78
5841,116000,129856.28
5842,111000,112334.97
5843,47000,54933
5844,110000,87009.24
5845,180000,194329.13
5846,154000,157763.57
5847,2e+05,174161.87
5848,130000,154870.27
5849,225000,184589.19
5850,159000,99650.18
5851,108000,77968.46
5852,145000,127665.46
5853,141000,125950.07
5854,250000,155772.27
5855,244000,167013.97
5856,98000,118900.97
5857,90000,98705.75
5858,54000,60507.48
5859,175000,182541.04
5860,48000,48980.95
5861,113000,101320.47
5862,110000,90515.25
5863,145000,148243.36
5864,170000,162536.91
5865,66000,62053.76
5866,82000,106906.08
5867,207000,188275.47
5868,250000,190023.14
5869,180000,94729.66
5870,152000,141155.33
5871,89000,107061.54
5872,2e+05,197006.78
5873,106000,82246.16
5874,135000,131099.4
5875,175000,174154.37
5876,185000,144632.34
5877,2e+05,207677.77
5878,98000,153477.9
5879,151000,135670.16
5880,68000,88907.41
5881,195000,167576.45
5882,93000,86279.89
5883,88000,106427.25
5884,125000,128099.53
5885,90000,94536.89
5886,130000,135580.1
5887,225000,194590.94
5888,2e+05,134131.65
5889,205000,192728.64
5890,155000,150411.2
5891,38000,62243.84
5892,167000,176551.9
5893,61000,46570.41
5894,157000,164425.16
5895,160000,104613.58
5896,112000,153086.91
5897,130000,158800.07
5898,143000,124993.41
5899,150000,115294.88
5900,126000,124034.92
5901,175000,148014.01
5902,125000,101479.02
5903,102000,90749.96
5904,135000,157968.14
5905,1e+05,81493.67
5906,44000,54916.99
5907,52000,61951.58
5908,145000,120463.38
5909,160000,176613.93
5910,71000,79493.81
5911,79000,99125.62
5912,102000,102375.65
5913,54000,90146.61
5914,110000,142813.36
5915,150000,127959.45
5916,174000,168055.36
5917,20000,39157.29
5918,110000,114974.05
5919,37000,91645.02
5920,47000,60423.35
5921,44000,95065.22
5922,120000,117101.47
5923,112000,128099.53
5924,111000,144909.67
5925,35000,66902.94
5926,45000,77044.22
5927,120000,117101.47
5928,34000,62243.84
5929,150000,150132.9
5930,119000,127050.88
5931,32000,46549.17
5932,318000,173158.82
5933,175000,224325.1
5934,180000,153086.91
5935,49000,58507.62
5936,15000,50258.86
5937,220000,149761.6
5938,130000,149534.68
5939,18000,57290.72
5940,170000,136968.25
5941,160000,139146.39
5942,150000,140565.6
5943,2e+05,182541.04
5944,135000,126197.66
5945,88000,78950.57
5946,210000,157782.19
5947,133000,122154.01
5948,110000,147947.41
5949,102000,114956.55
5950,191000,168606.39
5951,142000,129513.44
5952,187000,168834.95
5953,150000,152972.17
5954,114000,92626.22
5955,145000,164761.65
5956,154500,150411.2
5957,108000,114974.05
5958,134200,153969.46
5959,6e+05,365846.79
5960,160000,132733.79
5961,158000,171985.69
5962,72000,121477.95
5963,206420,160618.18
5964,148500,135365.19
5965,173000,175950.15
5966,60000,62349
5967,65000,94286.65
5968,145000,164733.88
5969,135000,124837.08
5970,105000,123164.26
5971,140000,137586.97
5972,107000,133095.73
5973,108000,140834.75
5974,112000,128099.53
5975,158000,165551.55
5976,190000,167121.43
5977,270000,181281.07
5978,110000,136507.84
5979,105000,116897
5980,131000,136507.84
5981,185000,189323.85
5982,130000,177535.09
5983,170000,175456.53
5984,140000,179196.64
5985,155000,142976.59
5986,160000,139355.58
5987,130000,113883.36
5988,132500,135580.1
5989,120000,144061.71
5990,125000,150411.2
5991,160000,164239.63
5992,160000,169692.64
5993,130000,117081.49
5994,122000,158027.87
5995,155000,164694.16
5996,120000,165657.9
5997,125500,144754.43
5998,126000,139043.9
5999,80000,107656.39
6000,140000,210049.75
6001,110000,104873.27
6002,135000,131107.55
6003,158000,113180.41
6004,164000,157359.84
6005,105000,97513.45
6006,150000,147035.94
6007,190000,201220.3
6008,120000,133155.83
6009,140000,152507.82
6010,184000,170344.94
6011,132000,137052.18
6012,105000,146687.06
6013,120000,127161.04
6014,145000,140134.96
6015,220000,213975.83
6016,160000,182588.17
6017,180000,180682.34
6018,126000,150565.18
6019,175600,158443.15
6020,106000,99164.34
6021,150000,159226.09
6022,93000,75275.54
6023,98500,100437.59
6024,190000,190259.69
6025,141000,152415.17
6026,180000,175746.9
6027,140000,173443.75
6028,160000,154076.25
6029,120000,129609.43
6030,150000,137885.82
6031,220000,200666.57
6032,225000,163309.48
6033,162000,171101.31
6034,160000,162344.3
6035,2e+05,178472.06
6036,175000,176223.07
6037,106500,119085
